"id_","t_date","t_type","t_amt","has_credit_card","account_type"
"245","12-04-2020","deposit","244","No","Savings"
"245","07-04-2020","purchase","620","No","Savings"
"245","23-03-2020","withdrawal","536","No","Current"
"245","01-03-2020","purchase","82","No","Savings"
"245","14-02-2020","deposit","320","Yes","Savings"
"245","08-03-2020","deposit","345","No","Current"
"245","19-02-2020","withdrawal","737","Yes","Savings"
"245","24-04-2020","deposit","880","No","Current"
"245","01-03-2020","deposit","483","No","Savings"
"245","28-04-2020","withdrawal","891","No","Salary"
"245","20-03-2020","deposit","127","No","Salary"
"245","22-03-2020","withdrawal","870","Yes","NRI"
"180","05-04-2020","withdrawal","371","Yes","Savings"
"180","15-03-2020","purchase","996","Yes","NRI"
"180","26-02-2020","withdrawal","970","No","Salary"
"180","25-01-2020","withdrawal","952","No","Current"
"180","13-01-2020","purchase","556","Yes","Current"
"258","13-04-2020","deposit","609","No","Current"
"258","06-03-2020","purchase","782","Yes","Savings"
"258","03-04-2020","deposit","819","Yes","Current"
"258","16-03-2020","deposit","43","Yes","Savings"
"258","04-03-2020","withdrawal","379","No","Savings"
"258","14-02-2020","purchase","817","No","Savings"
"258","25-03-2020","deposit","115","No","Savings"
"258","26-03-2020","purchase","814","No","Current"
"258","04-02-2020","purchase","849","No","Savings"
"157","14-03-2020","deposit","697","No","Savings"
"157","18-03-2020","deposit","827","Yes","Current"
"157","01-03-2020","deposit","941","No","Savings"
"157","06-03-2020","deposit","517","Yes","Current"
"157","09-03-2020","deposit","395","No","Savings"
"157","28-01-2020","purchase","583","No","Salary"
"157","29-02-2020","withdrawal","749","No","Salary"
"417","06-02-2020","purchase","453","No","NRI"
"417","17-01-2020","purchase","343","Yes","Savings"
"417","24-02-2020","purchase","472","Yes","NRI"
"417","04-03-2020","purchase","620","Yes","Salary"
"417","22-01-2020","purchase","972","No","Current"
"417","06-02-2020","purchase","916","No","Current"
"417","05-02-2020","deposit","792","Yes","Current"
"417","30-03-2020","deposit","159","Yes","Savings"
"417","20-02-2020","purchase","220","No","Current"
"417","01-04-2020","purchase","307","No","Savings"
"417","21-02-2020","withdrawal","320","No","Savings"
"417","29-02-2020","purchase","197","No","Savings"
"417","08-01-2020","deposit","832","Yes","Savings"
"417","05-01-2020","deposit","977","Yes","Current"
"184","12-04-2020","deposit","590","Yes","Savings"
"184","06-02-2020","purchase","807","No","Savings"
"184","24-04-2020","withdrawal","880","No","Current"
"184","24-04-2020","purchase","740","Yes","Savings"
"184","08-03-2020","purchase","483","No","Current"
"184","17-02-2020","purchase","649","Yes","Savings"
"184","15-02-2020","purchase","713","Yes","Salary"
"184","09-03-2020","purchase","220","Yes","Salary"
"184","10-02-2020","withdrawal","61","No","NRI"
"184","13-03-2020","withdrawal","45","No","Savings"
"184","02-02-2020","deposit","952","No","NRI"
"184","15-02-2020","deposit","475","No","Salary"
"184","10-03-2020","purchase","541","No","Current"
"184","26-03-2020","withdrawal","910","No","Current"
"184","03-04-2020","deposit","253","Yes","Current"
"184","20-04-2020","deposit","129","No","Savings"
"282","09-04-2020","deposit","387","Yes","Current"
"282","25-03-2020","deposit","548","No","Savings"
"282","17-04-2020","purchase","734","No","Savings"
"282","11-04-2020","deposit","203","No","Savings"
"282","29-03-2020","purchase","999","No","Savings"
"282","25-03-2020","purchase","497","Yes","Current"
"282","02-04-2020","deposit","370","Yes","Savings"
"282","20-04-2020","deposit","124","Yes","Savings"
"282","18-02-2020","purchase","787","No","Current"
"415","05-03-2020","deposit","227","No","Savings"
"415","22-03-2020","withdrawal","597","Yes","Savings"
"415","04-03-2020","purchase","972","Yes","Current"
"415","03-03-2020","withdrawal","318","No","Savings"
"415","10-03-2020","deposit","252","No","Salary"
"415","31-01-2020","purchase","195","No","Salary"
"415","01-03-2020","purchase","981","No","NRI"
"415","15-03-2020","purchase","365","Yes","Savings"
"415","07-01-2020","deposit","566","Yes","NRI"
"415","13-02-2020","purchase","67","Yes","Salary"
"415","22-01-2020","purchase","192","No","Current"
"415","22-02-2020","purchase","850","No","Current"
"415","20-03-2020","withdrawal","947","Yes","Current"
"195","23-03-2020","purchase","83","No","Savings"
"298","10-04-2020","deposit","722","Yes","Current"
"298","10-03-2020","deposit","110","Yes","Savings"
"298","26-01-2020","purchase","385","Yes","Savings"
"298","23-02-2020","withdrawal","910","No","Savings"
"298","25-02-2020","withdrawal","669","No","Savings"
"298","09-02-2020","deposit","39","No","Current"
"298","26-02-2020","deposit","421","No","Savings"
"298","21-01-2020","withdrawal","572","No","Savings"
"298","08-03-2020","purchase","10","No","Current"
"298","03-02-2020","purchase","897","Yes","Savings"
"298","03-02-2020","deposit","286","No","Current"
"298","14-02-2020","deposit","465","Yes","Savings"
"298","04-03-2020","deposit","822","No","Salary"
"298","23-02-2020","deposit","407","No","Salary"
"298","23-01-2020","deposit","335","No","NRI"
"298","25-01-2020","deposit","938","No","Savings"
"298","23-01-2020","purchase","74","Yes","NRI"
"298","01-03-2020","deposit","425","Yes","Salary"
"411","08-04-2020","purchase","871","Yes","Current"
"411","23-04-2020","purchase","661","No","Current"
"66","13-03-2020","withdrawal","528","No","Current"
"66","20-02-2020","purchase","422","Yes","Savings"
"66","20-01-2020","deposit","463","Yes","Current"
"66","23-01-2020","purchase","77","No","Savings"
"66","22-01-2020","deposit","493","No","Savings"
"66","06-03-2020","purchase","908","No","Savings"
"66","21-02-2020","withdrawal","57","No","Savings"
"66","17-01-2020","deposit","175","Yes","Current"
"66","24-03-2020","withdrawal","573","Yes","Savings"
"25","08-02-2020","deposit","259","Yes","Savings"
"25","17-04-2020","deposit","432","No","Current"
"25","21-03-2020","purchase","683","No","Savings"
"25","05-03-2020","deposit","430","Yes","Current"
"25","09-03-2020","withdrawal","123","No","Savings"
"25","13-02-2020","withdrawal","833","Yes","Salary"
"25","19-03-2020","deposit","185","Yes","Salary"
"25","24-04-2020","withdrawal","285","Yes","NRI"
"25","18-03-2020","withdrawal","629","No","Savings"
"25","09-04-2020","deposit","769","No","NRI"
"323","20-02-2020","withdrawal","928","No","Salary"
"323","25-02-2020","withdrawal","304","No","Current"
"323","23-01-2020","deposit","720","No","Current"
"323","18-03-2020","withdrawal","980","No","Current"
"323","24-02-2020","withdrawal","729","Yes","Savings"
"323","10-03-2020","purchase","959","No","Current"
"323","16-03-2020","withdrawal","301","Yes","Savings"
"323","13-02-2020","withdrawal","311","No","Savings"
"323","13-03-2020","purchase","166","No","Savings"
"323","11-04-2020","purchase","558","No","Savings"
"323","21-03-2020","deposit","90","No","Current"
"323","09-04-2020","deposit","102","Yes","Savings"
"323","21-02-2020","withdrawal","931","Yes","Savings"
"323","01-04-2020","purchase","825","Yes","Current"
"323","16-04-2020","deposit","256","No","Savings"
"270","18-01-2020","deposit","708","No","Current"
"270","06-04-2020","purchase","984","Yes","Savings"
"270","18-02-2020","deposit","520","Yes","Salary"
"270","26-02-2020","deposit","69","No","Salary"
"270","02-02-2020","withdrawal","835","No","NRI"
"270","15-03-2020","withdrawal","826","No","Savings"
"270","08-04-2020","withdrawal","57","No","NRI"
"270","06-03-2020","deposit","843","Yes","Salary"
"270","30-01-2020","deposit","393","Yes","Current"
"270","24-02-2020","deposit","315","Yes","Current"
"270","11-03-2020","withdrawal","379","No","Current"
"270","28-02-2020","withdrawal","503","No","Savings"
"319","22-03-2020","purchase","169","Yes","Current"
"319","27-03-2020","purchase","56","No","Savings"
"319","06-03-2020","deposit","821","Yes","Savings"
"319","20-02-2020","withdrawal","786","Yes","Savings"
"319","03-03-2020","purchase","381","Yes","Savings"
"226","18-03-2020","purchase","946","No","Current"
"226","12-02-2020","purchase","200","No","Savings"
"226","01-04-2020","withdrawal","356","No","Savings"
"226","29-01-2020","withdrawal","671","No","Current"
"226","31-03-2020","deposit","278","No","Savings"
"226","30-03-2020","withdrawal","231","No","Savings"
"226","25-02-2020","deposit","560","Yes","Current"
"226","19-01-2020","purchase","930","No","Savings"
"226","17-01-2020","withdrawal","762","Yes","Salary"
"226","12-02-2020","purchase","47","No","Salary"
"226","07-04-2020","deposit","854","No","NRI"
"226","26-02-2020","purchase","336","No","Savings"
"226","01-02-2020","deposit","485","No","NRI"
"226","23-01-2020","deposit","529","Yes","Salary"
"226","25-03-2020","deposit","429","Yes","Current"
"226","12-02-2020","deposit","262","Yes","Current"
"226","18-03-2020","withdrawal","320","No","Current"
"226","12-02-2020","purchase","757","No","Savings"
"226","03-04-2020","purchase","73","Yes","Current"
"226","14-03-2020","withdrawal","479","Yes","Savings"
"226","06-02-2020","deposit","427","No","Savings"
"468","02-03-2020","deposit","40","No","Savings"
"468","18-03-2020","purchase","776","No","Savings"
"468","14-02-2020","purchase","902","No","Current"
"468","19-02-2020","deposit","708","Yes","Savings"
"468","29-01-2020","purchase","900","Yes","Savings"
"468","02-03-2020","withdrawal","26","Yes","Current"
"439","04-03-2020","withdrawal","916","No","Savings"
"439","13-03-2020","deposit","105","No","Current"
"439","12-04-2020","deposit","699","Yes","Savings"
"202","02-03-2020","purchase","291","No","Salary"
"202","20-02-2020","purchase","431","Yes","Salary"
"202","18-02-2020","deposit","680","Yes","NRI"
"202","27-03-2020","withdrawal","390","Yes","Savings"
"202","31-03-2020","withdrawal","157","No","NRI"
"202","18-03-2020","withdrawal","135","No","Salary"
"202","18-01-2020","withdrawal","763","No","Current"
"202","29-03-2020","purchase","934","No","Current"
"202","21-01-2020","purchase","213","No","Current"
"202","13-03-2020","purchase","527","No","Savings"
"202","13-03-2020","deposit","268","Yes","Current"
"202","18-03-2020","deposit","667","No","Savings"
"202","23-02-2020","deposit","266","Yes","Savings"
"202","17-02-2020","purchase","977","No","Savings"
"202","06-02-2020","deposit","24","No","Savings"
"202","06-02-2020","deposit","52","No","Current"
"250","02-04-2020","withdrawal","195","No","Savings"
"250","12-02-2020","purchase","389","Yes","Savings"
"250","04-03-2020","withdrawal","47","Yes","Current"
"250","03-04-2020","withdrawal","903","Yes","Savings"
"250","26-03-2020","deposit","493","No","Current"
"250","27-02-2020","purchase","610","No","Savings"
"250","28-01-2020","withdrawal","476","Yes","Salary"
"250","17-04-2020","withdrawal","634","Yes","Salary"
"250","04-03-2020","purchase","643","No","NRI"
"250","24-02-2020","deposit","850","No","Savings"
"250","12-03-2020","deposit","895","No","NRI"
"250","09-03-2020","deposit","146","No","Salary"
"250","31-03-2020","withdrawal","667","Yes","Current"
"447","24-03-2020","deposit","24","Yes","Current"
"447","19-03-2020","withdrawal","816","Yes","Current"
"447","22-02-2020","withdrawal","758","No","Savings"
"447","13-03-2020","withdrawal","539","No","Current"
"447","23-01-2020","deposit","11","Yes","Savings"
"447","14-01-2020","purchase","172","No","Savings"
"447","20-01-2020","withdrawal","657","Yes","Savings"
"447","28-02-2020","withdrawal","396","Yes","Savings"
"447","05-01-2020","deposit","761","Yes","Current"
"447","15-01-2020","deposit","761","No","Savings"
"447","05-01-2020","deposit","303","No","Savings"
"271","19-01-2020","withdrawal","719","No","Current"
"271","18-03-2020","deposit","844","No","Savings"
"271","06-02-2020","purchase","167","No","Current"
"271","23-03-2020","deposit","497","No","Savings"
"271","29-03-2020","purchase","568","Yes","Salary"
"271","17-01-2020","deposit","469","No","Salary"
"271","11-03-2020","purchase","842","Yes","NRI"
"271","05-03-2020","withdrawal","584","No","Savings"
"271","02-04-2020","deposit","857","No","NRI"
"271","11-03-2020","purchase","245","No","Salary"
"271","02-04-2020","withdrawal","61","No","Current"
"271","19-03-2020","deposit","478","Yes","Current"
"271","05-03-2020","purchase","468","Yes","Current"
"271","29-02-2020","deposit","268","Yes","Savings"
"271","02-02-2020","deposit","965","No","Current"
"271","28-02-2020","deposit","55","No","Savings"
"271","11-01-2020","purchase","833","Yes","Savings"
"271","26-02-2020","deposit","737","Yes","Savings"
"271","17-01-2020","purchase","821","No","Savings"
"353","11-03-2020","withdrawal","738","No","Current"
"353","13-01-2020","purchase","935","No","Savings"
"353","12-03-2020","deposit","846","No","Savings"
"353","21-03-2020","deposit","435","Yes","Current"
"353","19-01-2020","deposit","898","Yes","Savings"
"353","21-02-2020","purchase","741","Yes","Savings"
"353","26-01-2020","withdrawal","575","No","Current"
"353","04-02-2020","purchase","523","No","Savings"
"353","12-03-2020","deposit","760","Yes","Salary"
"409","13-02-2020","deposit","556","No","Salary"
"409","11-02-2020","deposit","713","Yes","NRI"
"409","18-03-2020","withdrawal","924","Yes","Savings"
"409","01-03-2020","deposit","983","Yes","NRI"
"409","25-03-2020","deposit","314","No","Salary"
"409","16-04-2020","deposit","629","No","Current"
"409","13-04-2020","withdrawal","894","No","Current"
"409","18-02-2020","purchase","990","No","Current"
"409","20-03-2020","deposit","650","No","Savings"
"409","24-02-2020","deposit","937","No","Current"
"409","24-03-2020","deposit","61","Yes","Savings"
"409","17-04-2020","deposit","433","No","Savings"
"432","01-04-2020","deposit","658","Yes","Savings"
"432","25-02-2020","deposit","478","No","Savings"
"432","20-04-2020","deposit","318","No","Current"
"432","12-04-2020","purchase","565","No","Savings"
"432","08-02-2020","withdrawal","758","No","Savings"
"432","01-04-2020","deposit","177","Yes","Current"
"432","15-03-2020","deposit","907","Yes","Savings"
"432","12-02-2020","purchase","46","Yes","Current"
"432","10-02-2020","withdrawal","836","No","Savings"
"432","26-01-2020","purchase","817","No","Salary"
"432","27-01-2020","deposit","572","Yes","Salary"
"432","14-02-2020","deposit","984","Yes","NRI"
"432","01-04-2020","deposit","509","No","Savings"
"432","31-03-2020","purchase","930","No","NRI"
"432","08-02-2020","deposit","772","No","Salary"
"432","03-04-2020","deposit","38","No","Current"
"432","03-04-2020","deposit","337","Yes","Current"
"40","20-02-2020","deposit","401","Yes","Current"
"40","11-02-2020","deposit","914","Yes","Savings"
"40","16-02-2020","purchase","737","No","Current"
"40","13-02-2020","withdrawal","630","No","Savings"
"40","25-03-2020","deposit","417","Yes","Savings"
"40","11-03-2020","purchase","275","No","Savings"
"40","20-03-2020","purchase","712","Yes","Savings"
"40","26-01-2020","withdrawal","510","Yes","Current"
"40","05-03-2020","deposit","934","Yes","Savings"
"40","03-04-2020","withdrawal","867","No","Savings"
"268","13-02-2020","withdrawal","58","No","Current"
"268","22-03-2020","withdrawal","450","No","Savings"
"268","22-01-2020","purchase","547","No","Current"
"268","31-01-2020","withdrawal","386","No","Savings"
"268","09-02-2020","purchase","104","No","Salary"
"268","12-01-2020","deposit","589","Yes","Salary"
"268","19-02-2020","withdrawal","811","No","NRI"
"268","18-01-2020","deposit","759","Yes","Savings"
"268","03-04-2020","withdrawal","488","No","NRI"
"268","04-02-2020","purchase","169","No","Salary"
"268","13-02-2020","deposit","503","No","Current"
"268","11-03-2020","deposit","583","No","Current"
"268","21-01-2020","deposit","249","Yes","Current"
"268","01-02-2020","withdrawal","937","Yes","Savings"
